"fecha";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"04.08.2019 23:00";"13.2";"768.1";"770.4";"0.0";"51";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"3.2";"";"";"";"";"";"";
"04.08.2019 22:00";"13.5";"767.9";"770.2";"-0.2";"51";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"3.6";"";"";"";"";"";"";
"04.08.2019 21:00";"13.8";"767.9";"770.2";"-0.3";"51";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"10.0";"18.3";"";"";"";"";"";"10.0";"3.8";"";"";"";"";"";"";
"04.08.2019 20:00";"14.0";"768.1";"770.3";"-0.3";"51";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"4.0";"";"";"";"";"";"";
"04.08.2019 19:00";"13.6";"768.1";"770.5";"-0.4";"61";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"6.1";"";"";"";"";"";"";
"04.08.2019 18:00";"16.2";"768.2";"770.5";"-0.8";"36";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.0";"";"";"";"";"";"";
"04.08.2019 17:00";"16.9";"768.4";"770.6";"-1.2";"32";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.2";"";"";"";"";"";"";
"04.08.2019 16:00";"17.6";"768.5";"770.8";"-2.1";"33";"Wind blowing from the north-west";"7";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.1";"";"";"";"";"";"";
"04.08.2019 15:00";"18.0";"769.0";"771.4";"-1.8";"31";"Wind blowing from the west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.4";"";"";"";"";"";"";
"04.08.2019 14:00";"17.6";"769.6";"772.0";"-1.5";"35";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.7";"";"";"";"";"";"";
"04.08.2019 13:00";"16.6";"770.6";"772.9";"-0.2";"33";"Wind blowing from the north-west";"8";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.0";"";"";"";"";"";"";
"04.08.2019 12:00";"15.9";"770.8";"773.0";"0.0";"37";"Wind blowing from the north-west";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.2";"";"";"";"";"";"";
"04.08.2019 11:00";"13.8";"771.1";"773.3";"0.6";"45";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.0";"";"";"";"";"";"";
"04.08.2019 10:00";"12.0";"770.8";"773.0";"1.2";"48";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.2";"";"";"";"";"";"";
"04.08.2019 09:00";"10.0";"770.8";"773.0";"1.8";"53";"Wind blowing from the north-west";"7";"";"";"no clouds";" ";"";"";"8.4";"10.3";"";"";"";"";"";"10.0";"0.8";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"5.0";"";"";
"04.08.2019 08:00";"9.5";"770.5";"772.7";"1.4";"53";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.4";"";"";"";"";"";"";
"04.08.2019 07:00";"8.9";"769.6";"771.9";"0.0";"56";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.5";"";"";"";"";"";"";
"04.08.2019 06:00";"8.8";"769.0";"771.3";"-0.6";"57";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.7";"";"";"";"";"";"";
"04.08.2019 05:00";"8.9";"769.1";"771.4";"-0.5";"56";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.5";"";"";"";"";"";"";
"04.08.2019 04:00";"9.2";"769.6";"771.9";"0.0";"59";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.5";"";"";"";"";"";"";
"04.08.2019 03:00";"9.5";"769.6";"772.0";"0.0";"56";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.0";"";"";"";"";"";"";
"04.08.2019 02:00";"9.7";"769.6";"772.0";"0.3";"52";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.1";"";"";"";"";"";"";
"04.08.2019 01:00";"9.9";"769.6";"772.0";"0.3";"58";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.9";"";"";"";"";"";"";
"04.08.2019 00:00";"10.3";"769.6";"771.9";"0.3";"56";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.8";"";"";"";"";"";"";
"03.08.2019 23:00";"9.1";"769.3";"771.5";"0.3";"73";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"4.4";"";"";"";"";"";"";
"03.08.2019 22:00";"9.2";"769.3";"771.7";"0.3";"72";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"4.3";"";"";"";"";"";"";
"03.08.2019 21:00";"9.5";"769.3";"771.5";"0.6";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.6";"17.1";"";"";"";"";"";"10.0";"4.1";"";"";"";"";"";"";
"03.08.2019 20:00";"10.9";"769.0";"771.4";"0.3";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.9";"";"";"";"";"";"";
"03.08.2019 19:00";"12.0";"769.0";"771.2";"0.3";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"3.3";"";"";"";"";"";"";
"03.08.2019 18:00";"14.4";"768.7";"770.9";"-0.3";"42";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.7";"";"";"";"";"";"";
"03.08.2019 17:00";"16.1";"768.7";"771.0";"-0.7";"39";"Wind blowing from the south-southwest";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.2";"";"";"";"";"";"";
"03.08.2019 16:00";"17.1";"768.7";"771.0";"-0.9";"35";"Wind blowing from the south";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.5";"";"";"";"";"";"";
"03.08.2019 15:00";"16.6";"769.0";"771.2";"-0.9";"38";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.3";"";"";"";"";"";"";
"03.08.2019 14:00";"16.7";"769.4";"771.7";"-0.3";"39";"Wind blowing from the south";"4";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"2.5";"";"";"";"";"";"";
"03.08.2019 13:00";"15.7";"769.6";"772.0";"0.3";"41";"Wind blowing from the south-southeast";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"2.5";"";"";"";"";"";"";
"03.08.2019 12:00";"14.7";"769.9";"772.2";"0.9";"43";"Wind blowing from the south-west";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"2.1";"";"";"";"";"";"";
"03.08.2019 11:00";"13.0";"769.7";"772.0";"1.0";"47";"Wind blowing from the south-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"2.0";"";"";"";"";"";"";
"03.08.2019 10:00";"10.4";"769.3";"771.7";"0.9";"54";"Wind blowing from the south";"2";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"1.4";"";"";"";"";"";"";
"03.08.2019 09:00";"7.6";"769.0";"771.4";"0.9";"58";"Wind blowing from the south";"2";"";"";"50%.";" ";"";"";"5.6";"11.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"-0.3";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"3.0";"";"";
"03.08.2019 08:00";"6.0";"768.7";"770.9";"0.9";"62";"Wind blowing from the south";"2";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"-0.8";"";"";"";"";"";"";
"03.08.2019 07:00";"6.9";"768.4";"770.6";"0.6";"55";"Wind blowing from the south";"2";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-1.6";"";"";"";"";"";"";
"03.08.2019 06:00";"6.3";"768.1";"770.4";"-0.1";"62";"Wind blowing from the south";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-0.5";"";"";"";"";"";"";
"03.08.2019 05:00";"7.0";"767.8";"770.1";"-0.3";"58";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.8";"";"";"";"";"";"";
"03.08.2019 04:00";"7.2";"767.8";"770.2";"-0.4";"57";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.9";"";"";"";"";"";"";
"03.08.2019 03:00";"8.0";"768.2";"770.5";"0.3";"53";"Wind blowing from the south";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.0";"";"";"";"";"";"";
"03.08.2019 02:00";"8.7";"768.1";"770.5";"0.5";"53";"Wind blowing from the south";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.4";"";"";"";"";"";"";
"03.08.2019 01:00";"9.5";"768.2";"770.5";"0.7";"51";"Wind blowing from the south";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.2";"";"";"";"";"";"";
"03.08.2019 00:00";"9.2";"767.9";"770.2";"0.4";"53";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.0";"";"";"";"";"";"";
"02.08.2019 23:00";"9.8";"767.6";"769.9";"0.7";"53";"Wind blowing from the south";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.5";"";"";"";"";"";"";
"02.08.2019 22:00";"10.6";"767.5";"769.9";"0.8";"51";"Wind blowing from the south";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.7";"";"";"";"";"";"";
"02.08.2019 21:00";"11.2";"767.5";"769.7";"1.2";"51";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"8.1";"15.6";"";"";"";"";"";"10.0";"1.3";"";"";"";"";"";"";
"02.08.2019 20:00";"11.5";"766.9";"769.3";"1.2";"50";"Wind blowing from the south";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.4";"";"";"";"";"";"";
"02.08.2019 19:00";"12.7";"766.7";"769.0";"1.0";"41";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.3";"";"";"";"";"";"";
"02.08.2019 18:00";"13.7";"766.3";"768.5";"0.8";"37";"Wind blowing from the south-southwest";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-0.8";"";"";"";"";"";"";
"02.08.2019 17:00";"14.9";"765.7";"768.0";"0.0";"33";"Wind blowing from the south-southwest";"6";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-1.2";"";"";"";"";"";"";
"02.08.2019 16:00";"15.6";"765.7";"767.9";"-0.3";"30";"Wind blowing from the south";"4";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-2.2";"";"";"";"";"";"";
"02.08.2019 15:00";"15.4";"765.5";"767.8";"-0.8";"32";"Wind blowing from the south-west";"5";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-1.5";"";"";"";"";"";"";
"02.08.2019 14:00";"15.4";"765.7";"768.0";"-0.3";"39";"Wind blowing from the south";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"1.4";"";"";"";"";"";"";
"02.08.2019 13:00";"14.5";"766.0";"768.3";"0.0";"42";"Wind blowing from the south-southwest";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.5";"";"";"";"";"";"";
"02.08.2019 12:00";"13.4";"766.3";"768.5";"0.9";"43";"Wind blowing from the south-southwest";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.1";"";"";"";"";"";"";
"02.08.2019 11:00";"12.2";"766.0";"768.4";"1.2";"50";"Wind blowing from the south-southwest";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.1";"";"";"";"";"";"";
"02.08.2019 10:00";"10.2";"766.0";"768.2";"2.1";"50";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.2";"";"";"";"";"";"";
"02.08.2019 09:00";"8.1";"765.4";"767.8";"2.0";"56";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"6.5";"11.8";"";"";"";"";"";"10.0";"-0.3";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"5.0";"";"";
"02.08.2019 08:00";"7.4";"764.8";"767.1";"1.5";"61";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.4";"";"";"";"";"";"";
"02.08.2019 07:00";"7.4";"763.9";"766.2";"0.6";"58";"Wind blowing from the south";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.3";"";"";"";"";"";"";
"02.08.2019 06:00";"8.0";"763.4";"765.7";"0.4";"55";"Wind blowing from the south";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.7";"";"";"";"";"";"";
"02.08.2019 05:00";"8.1";"763.3";"765.6";"0.6";"57";"Wind blowing from the south";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.1";"";"";"";"";"";"";
"02.08.2019 04:00";"8.6";"763.3";"765.5";"0.6";"53";"Wind blowing from the south";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.5";"";"";"";"";"";"";
"02.08.2019 03:00";"9.0";"763.0";"765.3";"0.6";"52";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.3";"";"";"";"";"";"";
"02.08.2019 02:00";"9.7";"762.7";"765.0";"0.9";"50";"Wind blowing from the south";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.3";"";"";"";"";"";"";
"02.08.2019 01:00";"9.7";"762.7";"764.9";"1.5";"52";"Wind blowing from the south";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.1";"";"";"";"";"";"";
"02.08.2019 00:00";"10.4";"762.4";"764.6";"1.5";"49";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.1";"";"";"";"";"";"";
"01.08.2019 23:00";"11.4";"761.8";"764.0";"1.5";"44";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.4";"";"";"";"";"";"";
"01.08.2019 22:00";"11.4";"761.2";"763.4";"2.0";"47";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.3";"";"";"";"";"";"";
"01.08.2019 21:00";"11.8";"760.9";"763.0";"2.6";"47";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"11.8";"16.8";"";"";"";"";"";"10.0";"0.9";"";"";"";"";"";"";
"01.08.2019 20:00";"12.5";"760.3";"762.5";"2.9";"46";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.0";"";"";"";"";"";"";
"01.08.2019 19:00";"13.2";"759.2";"761.5";"2.4";"41";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.1";"";"";"";"";"";"";
"01.08.2019 18:00";"13.8";"758.3";"760.6";"1.5";"45";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.0";"";"";"";"";"";"";
"01.08.2019 17:00";"15.4";"757.4";"759.7";"0.4";"41";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.0";"";"";"";"";"";"";
"01.08.2019 16:00";"16.6";"756.8";"759.1";"-0.6";"36";"Wind blowing from the south-west";"10";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"1.4";"";"";"";"";"";"";
"01.08.2019 15:00";"16.6";"756.8";"759.1";"-1.1";"37";"Wind blowing from the south-west";"4";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"1.7";"";"";"";"";"";"";
"01.08.2019 14:00";"15.4";"757.0";"759.2";"-0.6";"39";"Wind blowing from the south-west";"6";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"1.4";"";"";"";"";"";"";
"01.08.2019 13:00";"14.4";"757.4";"759.7";"0.0";"40";"Wind blowing from the south-west";"3";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"1.0";"";"";"";"";"";"";
"01.08.2019 12:00";"12.5";"757.9";"760.1";"1.1";"46";"Wind blowing from the south-west";"4";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"1.0";"";"";"";"";"";"";
